BlockNumber,Time,Txs
11494903,2007,939
11494904,884,428
11494905,751,373
11494906,701,348
11494907,727,348
11494908,659,348
11494909,758,348
11494910,689,348
11494911,977,348
11494912,797,348
11494913,784,348
11494914,760,348
11494915,801,348
11494916,994,348
11494917,689,348
11494918,653,348
11494919,1100,348
11494920,679,348
11494921,753,348
11494922,694,348
11494923,705,348
11494924,686,348
11494925,801,348
11494926,757,348
11494927,811,348
11494928,757,348
11494929,765,348
11494930,667,348
11494931,723,348
11494932,739,348
11494933,678,348
11494934,707,348
11494935,924,348
11494936,695,348
11494937,705,348
11494938,784,348
11494939,718,348
11494940,788,348
11494941,748,348
11494942,731,348
11494943,804,348
11494944,807,348
11494945,812,348
11494946,686,348
11494947,844,348
11494948,745,348
11494949,715,348
11494950,697,348
11494951,697,348
11494952,659,348
11494953,717,348
11494954,873,348
11494955,768,348
11494956,802,348
11494957,862,348
11494958,803,348
11494959,858,348
11494960,828,348
11494961,812,348
11494962,685,348
11494963,699,348
11494964,683,348
11494965,652,348
11494966,711,348
11494967,716,348
11494968,1019,348
11494969,839,348
11494970,828,348
11494971,814,348
11494972,861,348
11494973,786,348
11494974,901,348
11494975,1018,348
11494976,799,348
11494977,663,348
11494978,717,348
11494979,785,348
11494980,666,348
11494981,659,348
11494982,689,348
11494983,745,348
11494984,782,348
11494985,815,348
11494986,858,348
11494987,810,348
11494988,679,348
11494989,706,348
11494990,699,348
11494991,688,348
11494992,673,348
11494993,745,348
11494994,896,348
11494995,842,348
11494996,796,348
11494997,841,348
11494998,778,348
11494999,772,348
11495000,687,348
11495001,2039,925
11495002,1234,429
11495003,1014,386
11495004,949,348
11495005,682,348
11495006,864,348
11495007,767,348
11495008,826,348
11495009,791,348
11495010,804,348
11495011,806,348
11495012,778,348
11495013,799,348
11495014,694,348
11495015,730,348
11495016,671,348
11495017,882,348
11495018,683,348
11495019,671,348
11495020,920,348
11495021,835,348
11495022,795,348
11495023,747,348
11495024,792,348
11495025,811,348
11495026,723,348
11495027,641,348
11495028,639,348
11495029,693,348
11495030,701,348
11495031,804,348
11495032,788,348
11495033,809,348
11495034,845,348
11495035,860,348
11495036,781,348
11495037,794,348
11495038,693,348
11495039,650,348
11495040,687,348
11495041,698,348
11495042,678,348
11495043,915,348
11495044,819,348
11495045,771,348
11495046,772,348
11495047,748,348
11495048,704,348
11495049,676,348
11495050,729,348
11495051,740,348
11495052,723,348
11495053,689,348
11495054,697,348
11495055,779,348
11495056,804,348
11495057,742,348
11495058,867,348
11495059,654,348
11495060,703,348
11495061,705,348
11495062,653,348
11495063,662,348
11495064,734,348
11495065,708,348
11495066,730,348
11495067,833,348
11495068,778,348
11495069,778,348
11495070,722,348
11495071,779,348
11495072,677,348
11495073,674,348
11495074,681,348
11495075,748,348
11495076,707,348
11495077,921,348
11495078,630,348
11495079,815,348
11495080,840,348
11495081,872,348
11495082,782,348
11495083,787,348
11495084,759,348
11495085,786,348
11495086,737,348
11495087,701,348
11495088,765,348
11495089,683,348
11495090,668,348
11495091,781,348
11495092,720,348
11495093,723,348
11495094,684,348
11495095,685,348
11495096,807,348
11495097,822,348
11495098,769,348
11495099,2008,943
11495100,941,424
11495101,719,373
11495102,655,348
11495103,739,348
11495104,788,348
11495105,798,348
11495106,814,348
11495107,798,348
11495108,766,348
11495109,656,348
11495110,764,348
11495111,672,348
11495112,686,348
11495113,791,348
11495114,609,348
11495115,740,348
11495116,819,348
11495117,796,348
11495118,861,348
11495119,814,348
11495120,1152,348
11495121,823,348
11495122,666,348
11495123,719,348
11495124,705,348
11495125,683,348
11495126,1003,348
11495127,744,348
11495128,762,348
11495129,780,348
11495130,841,348
11495131,745,348
11495132,786,348
11495133,773,348
11495134,817,348
11495135,676,348
11495136,699,348
11495137,680,348
11495138,745,348
11495139,634,348
11495140,999,348
11495141,857,348
11495142,778,348
11495143,824,348
11495144,784,348
11495145,851,348
11495146,964,348
11495147,785,348
11495148,819,348
11495149,819,348
11495150,723,348
11495151,704,348
11495152,705,348
11495153,738,348
11495154,738,348
11495155,756,348
11495156,736,348
11495157,751,348
11495158,703,348
11495159,704,348
11495160,771,348
11495161,846,348
11495162,783,348
11495163,767,348
11495164,730,348
11495165,870,348
11495166,685,348
11495167,930,348
11495168,748,348
11495169,710,348
11495170,629,348
11495171,793,348
11495172,761,348
11495173,744,348
11495174,844,348
11495175,674,348
11495176,724,348
11495177,713,348
11495178,686,348
11495179,703,348
11495180,702,348
11495181,711,348
11495182,805,348
11495183,824,348
11495184,777,348
11495185,822,348
11495186,772,348
11495187,645,348
11495188,738,348
11495189,715,348
11495190,738,348
11495191,677,322
11495192,605,309
11495193,844,379
11495194,822,382
11495195,806,348
11495196,799,348
11495197,1973,953
11495198,873,414
11495199,845,373
11495200,739,348
11495201,832,348
11495202,754,348
11495203,667,348
11495204,849,348
11495205,701,348
11495206,817,348
11495207,699,348
11495208,685,348
11495209,697,348
11495210,886,348
11495211,749,348
11495212,754,348
11495213,785,348
11495214,810,348
11495215,835,348
11495216,761,348
11495217,824,348
11495218,699,348
11495219,738,348
11495220,645,348
11495221,640,348
11495222,762,348
11495223,707,348
11495224,900,348
11495225,839,348
11495226,781,348
11495227,758,348
11495228,811,348
11495229,855,348
11495230,785,348
11495231,680,348
11495232,724,348
11495233,678,348
11495234,724,348
11495235,678,348
11495236,743,348
11495237,767,348
11495238,785,348
11495239,720,348
11495240,685,348
11495241,720,348
11495242,757,348
11495243,645,348
11495244,706,348
11495245,738,348
11495246,672,348
11495247,712,347
11495248,709,349
11495249,642,348
11495250,708,348
11495251,818,348
11495252,811,348
11495253,810,348
11495254,845,348
11495255,782,348
11495256,826,348
11495257,802,348
11495258,710,348
11495259,640,348
11495260,714,348
11495261,715,348
11495262,698,348
11495263,838,348
11495264,798,348
11495265,911,348
11495266,814,347
11495267,777,349
11495268,746,348
11495269,660,348
11495270,675,348
11495271,760,348
11495272,764,348
11495273,1019,348
11495274,775,348
11495275,681,348
11495276,700,348
11495277,875,348
11495278,708,348
11495279,802,348
11495280,786,348
11495281,677,348
11495282,676,348
11495283,750,348
11495284,702,348
11495285,686,348
11495286,710,348
11495287,733,348
11495288,830,348
11495289,787,348
11495290,845,348
11495291,927,348
11495292,1050,348
11495293,681,348
11495294,744,348
11495295,1969,891
11495296,1003,463
11495297,902,386
11495298,767,348
11495299,773,348
11495300,808,348
11495301,826,348
11495302,795,348
11495303,884,348
11495304,718,347
11495305,662,349
11495306,724,348
11495307,798,348
11495308,658,348
11495309,749,348
11495310,719,348
11495311,800,348
11495312,850,348
11495313,792,348
11495314,798,348
11495315,756,348
11495316,978,348
11495317,717,348
11495318,651,348
11495319,753,348
11495320,874,348
11495321,690,348
11495322,772,348
11495323,778,348
11495324,832,348
11495325,850,348
11495326,756,348
11495327,704,348
11495328,701,348
11495329,709,348
11495330,740,348
11495331,742,348
11495332,650,348
11495333,859,348
11495334,791,348
11495335,761,348
11495336,810,348
11495337,849,348
11495338,676,348
11495339,710,348
11495340,698,348
11495341,661,348
11495342,746,348
11495343,709,348
11495344,838,348
11495345,854,348
11495346,879,348
11495347,1064,348
11495348,1141,348
11495349,795,348
11495350,832,348
11495351,683,348
11495352,740,348
11495353,660,348
11495354,720,348
11495355,750,348
11495356,781,348
11495357,707,348
11495358,819,348
11495359,1059,348
11495360,876,348
11495361,1077,348
11495362,746,348
11495363,726,348
11495364,699,348
11495365,645,348
11495366,706,348
11495367,772,348
11495368,796,348
11495369,763,348
11495370,866,348
11495371,907,348
11495372,701,348
11495373,654,348
11495374,1052,348
11495375,924,348
11495376,699,348
11495377,745,348
11495378,728,348
11495379,756,348
11495380,779,348
11495381,755,348
11495382,811,348
11495383,814,348
11495384,789,348
11495385,694,348
11495386,685,348
11495387,871,348
11495388,708,348
11495389,676,348
11495390,736,348
11495391,701,348
11495392,805,348
11495393,2075,920
11495394,1039,434
11495395,737,386
11495396,692,348
11495397,733,348
11495398,766,348
11495399,697,348
11495400,796,348
11495401,669,348
11495402,789,348
11495403,768,348
11495404,821,348
11495405,822,348
11495406,808,348
11495407,807,348
11495408,818,348
11495409,717,348
11495410,622,348
11495411,722,348
11495412,699,348
11495413,678,348
11495414,733,348
11495415,791,348
11495416,766,348
11495417,796,348
11495418,711,348
11495419,662,348
11495420,761,348
11495421,696,348
11495422,687,348
11495423,696,348
11495424,804,348
11495425,754,348
11495426,825,348
11495427,863,348
11495428,837,348
11495429,773,348
11495430,730,348
11495431,690,348
11495432,700,348
11495433,763,348
11495434,734,348
11495435,662,348
11495436,859,348
11495437,949,348
11495438,851,348
11495439,818,348
11495440,765,348
11495441,782,348
11495442,808,348
11495443,855,348
11495444,894,348
11495445,659,348
11495446,782,348
11495447,673,348
11495448,722,348
11495449,703,348
11495450,804,348
11495451,775,348
11495452,787,348
11495453,783,348
11495454,719,348
11495455,682,348
11495456,901,348
11495457,690,348
11495458,671,348
11495459,712,348
11495460,734,348
11495461,775,348
11495462,1065,348
11495463,793,348
11495464,777,348
11495465,679,348
11495466,714,348
11495467,684,348
11495468,714,348
11495469,759,348
11495470,747,348
11495471,682,348
11495472,733,348
11495473,776,348
11495474,808,348
11495475,818,348
11495476,749,348
11495477,676,348
11495478,707,348
11495479,732,348
11495480,839,348
11495481,722,348
11495482,828,348
11495483,844,348
11495484,805,348
11495485,890,348
11495486,1087,348
11495487,790,348
11495488,905,348
11495489,685,348
11495490,694,348
11495491,1956,978
11495492,728,375
11495493,713,387
11495494,655,348
11495495,715,348
11495496,640,348
11495497,704,348
11495498,810,348
11495499,734,348
11495500,852,348
11495501,708,348
11495502,733,348
11495503,624,348
11495504,714,348
11495505,697,347
11495506,723,349
11495507,725,348
11495508,816,348
11495509,849,348
11495510,960,348
11495511,831,348
11495512,802,348
11495513,622,348
11495514,678,348
11495515,699,348
11495516,729,348
11495517,680,348
11495518,679,348
11495519,715,348
11495520,1085,348
11495521,942,348
11495522,846,348
11495523,891,348
11495524,636,348
11495525,671,348
11495526,690,348
11495527,693,348
11495528,675,348
11495529,803,348
11495530,780,348
11495531,741,348
11495532,861,348
11495533,809,348
11495534,726,348
11495535,660,348
11495536,707,348
11495537,697,348
11495538,1006,348
11495539,1018,348
11495540,1101,348
11495541,816,348
11495542,890,348
11495543,855,348
11495544,785,348
11495545,838,348
11495546,741,348
11495547,733,348
11495548,761,348
11495549,711,348
11495550,703,348
11495551,705,348
11495552,869,348
11495553,760,348
11495554,795,348
11495555,815,348
11495556,860,348
11495557,684,347
11495558,704,349
11495559,666,348
11495560,742,348
11495561,680,348
11495562,921,348
11495563,781,348
11495564,841,348
11495565,759,348
11495566,792,348
11495567,979,348
11495568,692,348
11495569,712,348
11495570,726,348
11495571,672,348
11495572,655,322
11495573,832,309
11495574,937,404
11495575,829,350
11495576,909,355
11495577,819,348
11495578,848,348
11495579,847,348
11495580,795,348
11495581,843,348
11495582,709,348
11495583,719,348
11495584,766,348
11495585,700,348
11495586,696,348
11495587,692,348
11495588,736,348
11495589,2111,928
11495590,899,417
11495591,904,365
11495592,867,372
11495593,868,354
11495594,693,348
11495595,735,348
11495596,692,348
11495597,761,348
11495598,767,348
11495599,690,348
11495600,813,348
11495601,805,348
11495602,797,348
11495603,914,348
11495604,950,348
11495605,784,348
11495606,674,348
11495607,700,348
11495608,687,348
11495609,654,348
11495610,697,348
11495611,828,348
11495612,834,348
11495613,834,348
11495614,1109,348
11495615,838,348
11495616,1084,348
11495617,774,348
11495618,833,348
11495619,865,348
11495620,707,348
11495621,737,348
11495622,764,348
11495623,734,348
11495624,725,348
11495625,742,348
11495626,697,348
11495627,689,348
11495628,708,348
11495629,766,348
11495630,801,348
11495631,832,348
11495632,759,348
11495633,785,348
11495634,918,348
11495635,741,348
11495636,760,348
11495637,696,348
11495638,691,348
11495639,732,348
11495640,807,348
11495641,798,348
11495642,806,348
11495643,808,348
11495644,842,348
11495645,726,348
11495646,685,348
11495647,707,348
11495648,733,348
11495649,686,348
11495650,662,348
11495651,926,348
11495652,788,348
11495653,790,348
11495654,797,348
11495655,625,348
11495656,734,348
11495657,695,348
11495658,788,348
11495659,691,348
11495660,893,348
11495661,693,348
11495662,753,348
11495663,799,348
11495664,961,348
11495665,832,348
11495666,861,348
11495667,816,348
11495668,881,348
11495669,1079,348
11495670,1014,348
11495671,643,348
11495672,690,348
11495673,664,348
11495674,820,348
11495675,1158,348
11495676,795,348
11495677,781,348
11495678,686,348
11495679,678,348
11495680,667,348
11495681,754,348
11495682,685,348
11495683,853,348
11495684,902,348
11495685,817,348
11495686,790,348
11495687,2037,964
11495688,1053,352
11495689,878,424
11495690,733,348
11495691,911,348
11495692,884,348
11495693,845,348
11495694,832,348
11495695,791,348
11495696,803,348
11495697,857,348
11495698,736,348
11495699,742,348
11495700,637,348
11495701,755,348
11495702,926,348
11495703,741,348
11495704,726,348
11495705,814,348
11495706,834,348
11495707,795,348
11495708,792,348
11495709,690,348
11495710,1178,348
11495711,713,348
11495712,697,348
11495713,732,348
11495714,665,348
11495715,713,348
11495716,752,348
11495717,781,348
11495718,794,348
11495719,833,348
11495720,984,348
11495721,785,348
11495722,723,348
11495723,729,348
11495724,661,348
11495725,858,348
11495726,725,348
11495727,702,348
11495728,788,348
11495729,809,348
11495730,823,348
11495731,794,348
11495732,817,348
11495733,712,348
11495734,862,348
11495735,699,348
11495736,698,348
11495737,742,348
11495738,772,348
11495739,769,348
11495740,816,348
11495741,952,348
11495742,822,348
11495743,713,348
11495744,700,348
11495745,721,348
11495746,701,348
11495747,711,348
11495748,679,348
11495749,798,348
11495750,823,348
11495751,787,348
11495752,973,348
11495753,692,348
11495754,687,348
11495755,705,348
11495756,852,348
11495757,673,348
11495758,799,348
11495759,797,348
11495760,861,348
11495761,902,348
11495762,675,348
11495763,718,348
11495764,691,348
11495765,678,348
11495766,720,348
11495767,704,348
11495768,849,348
11495769,814,348
11495770,838,348
11495771,891,348
11495772,766,348
11495773,836,348
11495774,728,348
11495775,697,348
11495776,664,348
11495777,736,348
11495778,928,340
11495779,672,278
11495780,216,109
11495781,165,89
11495782,98,46
11495783,199,109
11495784,137,70
11495785,183,93
11495786,109,47
11495787,45,23
11495788,209,104
11495789,156,47
11495790,33,0
11495791,85,24
11495792,283,108
11495793,163,47
11495794,96,23
11495795,196,69
11495796,7,0
11495797,350,122
11495798,334,109
11495799,246,121
11495800,70,23
11495801,307,93
11495802,61,29
11495803,50,24
11495804,133,46
11495805,8,0
11495806,66,23
11495807,222,70
11495808,8,0
11495809,62,23
11495810,224,108
11495811,341,162
11495812,387,186
11495813,101,39
11495814,7,0
11495815,237,107
11495816,89,46
11495817,114,47
11495818,7,0
11495819,51,23
11495820,8,0
11495821,64,23
11495822,53,24
11495823,8,0
11495824,105,47
11495825,46,23
11495826,7,0
11495827,107,47
11495828,101,47
11495829,110,47
11495830,7,0
11495831,58,23
11495832,7,0
11495833,98,46
11495834,316,150
11495835,46,23
11495836,231,46
11495837,96,46
11495838,7,0
11495839,50,23
11495840,111,47
11495841,222,107
11495842,238,108
11495843,205,46
11495844,8,0
11495845,171,70
11495846,86,46
11495847,307,151
11495848,17,4
11495849,66,24
11495850,7,0
11495851,86,46
11495852,221,47
11495853,89,46
11495854,49,23
11495855,288,93
11495856,99,29
11495857,175,59
11495858,77,23
11495859,70,23
11495860,107,47
11495861,80,46
11495862,8,0
11495863,95,47
11495864,58,23
11495865,44,23
11495866,58,23
11495867,250,116
11495868,145,69
11495869,106,46
11495870,98,47
11495871,157,70
11495872,69,23
11495873,108,46
11495874,8,0
11495875,93,46
11495876,57,23
11495877,457,163
11495878,55,23
11495879,7,0
11495880,39,0
11495881,208,109
11495882,97,47
11495883,221,92
11495884,7,0
11495885,7,0
11495886,44,23
11495887,50,23
11495888,193,70
11495889,142,46
11495890,7,0
11495891,44,0
11495892,93,31
11495893,64,23
11495894,65,23
11495895,47,24
11495896,7,0
11495897,137,70
11495898,7,0
11495899,53,24
11495900,7,0
11495901,145,70
11495902,8,0
11495903,46,0
11495904,336,70
11495905,8,0
11495906,156,93
11495907,56,23
11495908,7,0
11495909,251,109
11495910,7,0
11495911,304,151
11495912,77,24
11495913,220,69
11495914,160,78
11495915,98,46
11495916,106,46
11495917,65,23
11495918,441,151
11495919,54,24
11495920,7,0
11495921,231,70
11495922,52,24
11495923,87,47
11495924,147,70
11495925,66,23
11495926,7,0
11495927,339,115
11495928,8,0
11495929,113,46
11495930,7,0
11495931,78,23
11495932,7,0
11495933,34,8
11495934,8,0
11495935,169,70
11495936,115,47
11495937,53,23
11495938,8,0
11495939,64,24
11495940,7,0
11495941,51,23
11495942,259,69
11495943,130,47
11495944,8,0
11495945,133,47
11495946,121,47
11495947,59,23
11495948,56,23
11495949,7,0
11495950,47,0
11495951,55,23
11495952,71,24
11495953,8,0
11495954,117,46
11495955,8,0
11495956,49,0
11495957,94,46
11495958,274,46
11495959,51,23
11495960,7,0
11495961,100,47
11495962,7,0
11495963,127,69
11495964,46,24
11495965,51,23
11495966,50,24
11495967,52,23
11495968,8,0
11495969,46,23
11495970,115,46
11495971,63,23
11495972,64,24
11495973,8,0
11495974,10,0
11495975,223,46
11495976,8,0
11495977,52,23
11495978,8,0
11495979,57,23
11495980,8,0
11495981,124,70
11495982,8,0
11495983,98,47
11495984,7,0
11495985,93,46
11495986,10,0
11495987,145,69
11495988,123,47
11495989,8,0
11495990,10,0
11495991,89,46
11495992,8,0
11495993,60,23
11495994,86,46
11495995,44,23
11495996,8,0
11495997,55,23
11495998,127,47
11495999,61,23
11496000,7,0
11496001,63,24
11496002,8,0
11496003,91,46
11496004,105,47
11496005,47,23
11496006,249,70
11496007,150,70
11496008,89,39
11496009,131,69
11496010,7,0
11496011,282,146
11496012,8,0
11496013,352,69
11496014,113,38
11496015,95,47
11496016,115,46
11496017,104,47
11496018,186,109
11496019,62,23
11496020,7,0
11496021,214,69
11496022,8,0
11496023,54,23
11496024,8,0
11496025,156,69
11496026,8,0
11496027,94,47
11496028,208,108
11496029,45,23
11496030,45,23
11496031,51,23
11496032,8,0
11496033,15,0
11496034,105,46
11496035,49,23
11496036,8,0
11496037,40,23
11496038,7,0
11496039,55,23
11496040,7,0
11496041,59,23
11496042,125,69
11496043,7,0
11496044,15,0
11496045,113,46
11496046,86,46
11496047,64,24
11496048,52,23
11496049,107,46
11496050,7,0
11496051,545,146
11496052,8,0
11496053,16,0
11496054,48,23
11496055,53,23
11496056,8,0
11496057,226,108
11496058,56,23
11496059,93,47
11496060,96,47
11496061,44,23
11496062,8,0
11496063,63,23
11496064,260,69
11496065,90,23
11496066,8,0
11496067,42,23
11496068,7,0
11496069,55,24
11496070,48,24
11496071,124,47
11496072,112,47
11496073,52,23
11496074,8,0
11496075,47,23
11496076,176,46
11496077,60,23
11496078,9,0
11496079,273,70
11496080,7,0
11496081,155,70
11496082,142,69
11496083,59,23
11496084,21,0
11496085,71,23
11496086,7,0
11496087,77,23
11496088,8,0
11496089,139,47
11496090,7,0
11496091,17,0
11496092,360,105
11496093,227,118
11496094,52,23
11496095,105,47
11496096,8,0
11496097,49,23
11496098,70,24
11496099,8,0
11496100,57,23
11496101,7,0
11496102,19,0
11496103,130,47
11496104,142,69
11496105,41,23
11496106,101,46
11496107,7,0
11496108,20,0
11496109,67,24
11496110,52,23
11496111,90,46
11496112,7,0
11496113,163,70
11496114,72,39
11496115,8,0
11496116,45,23
11496117,54,23
11496118,63,23
11496119,8,0
11496120,22,0
11496121,46,23
11496122,54,24
11496123,228,46
11496124,45,23
11496125,105,47
11496126,8,0
11496127,22,0
11496128,57,23
11496129,99,46
11496130,102,46
11496131,7,0
11496132,20,0
11496133,92,46
11496134,7,0
11496135,111,47
11496136,95,23
11496137,60,23
11496138,7,0
11496139,91,23
11496140,7,0
11496141,22,0
11496142,133,47
11496143,7,0
11496144,24,0
11496145,63,24
11496146,64,23
11496147,8,0
11496148,172,93
11496149,8,0
11496150,22,0
11496151,101,46
11496152,257,93
11496153,68,23
11496154,305,69
11496155,7,0
11496156,24,0
11496157,93,46
11496158,8,0
11496159,104,46
11496160,8,0
11496161,117,46
11496162,7,0
11496163,62,23
11496164,9,1
11496165,8,0
11496166,101,47
11496167,238,105
11496168,8,0
11496169,192,24
11496170,7,0
11496171,42,23
11496172,110,46
11496173,146,69
11496174,77,39
11496175,109,46
11496176,89,46
11496177,382,117
11496178,7,0
11496179,103,47
11496180,223,93
11496181,8,0
11496182,48,23
11496183,49,23
11496184,8,0
11496185,74,23
11496186,57,23
11496187,8,0
11496188,39,21
11496189,57,26
11496190,7,0
11496191,131,46
11496192,342,151
11496193,112,46
11496194,7,0
11496195,27,0
11496196,28,0
11496197,51,23
11496198,8,0
11496199,87,46
11496200,57,23
11496201,134,69
11496202,114,39
11496203,8,0
11496204,76,23
11496205,154,69
11496206,62,23
11496207,72,23
11496208,8,0
11496209,28,0
11496210,52,23
11496211,121,46
11496212,110,46
11496213,7,0
11496214,26,0
11496215,50,23
11496216,61,23
11496217,87,24
11496218,7,0
11496219,144,46
11496220,8,0
11496221,138,70
11496222,7,0
11496223,155,69
11496224,44,23
11496225,52,24
11496226,8,0
11496227,31,0
11496228,230,105
11496229,116,46
11496230,56,23
11496231,177,23
11496232,7,0
11496233,42,23
11496234,91,47
11496235,7,0
11496236,68,29
11496237,86,40
11496238,8,0
11496239,160,46
11496240,7,0
11496241,103,47
11496242,64,23
11496243,54,23
11496244,7,0
11496245,117,54
11496246,8,0
11496247,244,46
11496248,83,46
11496249,57,23
11496250,8,0
11496251,65,23
11496252,163,69
11496253,7,0
11496254,56,24
11496255,56,23
11496256,8,0
11496257,83,46
11496258,56,24
11496259,7,0
11496260,45,21
11496261,18,2
11496262,8,0
11496263,57,24
11496264,243,47
11496265,100,46
11496266,88,46
11496267,81,44
11496268,21,3
11496269,112,47
11496270,91,23
11496271,120,47
11496272,8,0
11496273,107,46
11496274,9,0
11496275,505,163
11496276,76,46
11496277,67,23
11496278,7,0
11496279,46,23
11496280,58,24
11496281,304,151
11496282,54,23
11496283,50,21
11496284,20,2
11496285,200,104
11496286,7,0
11496287,37,24
11496288,30,15
11496289,124,55
11496290,8,0
11496291,13,0
11496292,62,23
11496293,8,0
11496294,9,1
11496295,201,91
11496296,8,0
11496297,47,23
11496298,55,23
11496299,91,46
11496300,61,27
11496301,42,10
11496302,94,36
11496303,100,46
11496304,218,70
11496305,55,23
11496306,20,10
11496307,80,36
11496308,8,0
11496309,14,0
11496310,52,23
11496311,97,47
11496312,115,46
11496313,8,0
11496314,7,0
11496315,61,23
11496316,7,0
11496317,15,0
11496318,143,41
11496319,110,28
11496320,8,0
11496321,15,0
11496322,13,0
11496323,101,46
11496324,7,0
11496325,61,23
11496326,8,0
11496327,53,23
11496328,8,0
11496329,14,0
11496330,114,59
11496331,114,51
11496332,22,6
11496333,204,46
11496334,50,23
11496335,226,70
11496336,8,0
11496337,36,22
11496338,17,1
11496339,7,0
11496340,113,46
11496341,7,0
11496342,60,23
11496343,50,24
11496344,8,0
11496345,15,0
11496346,76,31
11496347,57,24
11496348,44,20
11496349,94,21
11496350,24,5
11496351,7,0
11496352,214,46
11496353,8,0
11496354,78,32
11496355,52,15
11496356,8,0
11496357,114,46
11496358,52,23
11496359,8,0
11496360,17,0
11496361,16,0
11496362,18,0
11496363,102,46
11496364,65,26
11496365,165,69
11496366,30,11
11496367,80,32
11496368,57,26
11496369,164,23
11496370,8,0
11496371,19,0
11496372,68,24
11496373,54,23
11496374,64,23
11496375,111,47
11496376,7,0
11496377,63,26
11496378,46,20
11496379,55,23
11496380,7,0
11496381,214,93
11496382,70,28
11496383,8,0
11496384,47,24
11496385,8,0
11496386,20,0
11496387,21,0
11496388,57,23
11496389,7,0
11496390,7,0
11496391,18,0
11496392,49,23
11496393,47,23
11496394,9,0
11496395,55,23
11496396,8,0
11496397,52,23
11496398,88,46
11496399,8,0
11496400,21,0
11496401,10,0
11496402,48,24
11496403,8,0
11496404,20,0
11496405,18,0
11496406,9,0
11496407,129,46
11496408,8,0
11496409,19,0
11496410,165,70
11496411,110,47
11496412,8,0
11496413,82,21
11496414,218,49
11496415,8,0
11496416,21,0
11496417,128,46
11496418,7,0
11496419,63,23
11496420,104,47
11496421,158,46
11496422,7,0
11496423,59,23
11496424,48,16
11496425,45,7
11496426,7,0
11496427,21,0
11496428,21,0
11496429,135,47
11496430,8,0
11496431,20,0
11496432,21,0
11496433,57,23
11496434,58,23
11496435,45,23
11496436,8,0
11496437,226,46
11496438,8,0
11496439,64,24
11496440,8,0
11496441,92,46
11496442,152,58
11496443,53,23
11496444,58,23
11496445,149,69
11496446,99,46
11496447,286,69
11496448,24,3
11496449,57,20
11496450,114,47
11496451,66,24
11496452,8,0
11496453,62,24
11496454,68,33
11496455,88,32
11496456,212,104
11496457,51,24
11496458,165,23
11496459,155,69
11496460,8,0
11496461,27,0
11496462,107,47
11496463,140,70
11496464,116,47
11496465,57,23
11496466,8,0
11496467,59,23
11496468,109,47
11496469,8,0
11496470,194,46
11496471,207,96
11496472,7,0
11496473,168,69
11496474,7,0
11496475,179,70
11496476,93,39
11496477,108,47
11496478,158,46
11496479,57,24
11496480,7,0
11496481,26,0
11496482,24,0
11496483,27,0
11496484,177,70
11496485,45,23
11496486,54,23
11496487,7,0
11496488,26,0
11496489,88,46
11496490,56,23
11496491,37,23
11496492,82,46
11496493,95,46
11496494,8,0
11496495,44,23
11496496,8,0
11496497,58,23
11496498,98,47
11496499,93,46
11496500,7,0
11496501,49,23
11496502,7,0
11496503,26,0
11496504,60,23
11496505,57,23
11496506,7,0
11496507,25,0
11496508,53,23
11496509,7,0
11496510,28,0
11496511,86,46
11496512,8,0
11496513,25,0
11496514,28,0
11496515,25,0
11496516,69,23
11496517,8,0
11496518,27,0
11496519,26,0
11496520,65,23
11496521,67,23
11496522,48,23
11496523,67,23
11496524,7,0
11496525,57,23
11496526,111,47
11496527,102,46
11496528,54,24
11496529,68,23
11496530,7,0
11496531,63,23
11496532,7,0
11496533,70,23
11496534,8,0
11496535,56,23
11496536,7,0
11496537,29,0
11496538,127,46
11496539,114,31
11496540,59,23
11496541,85,46
11496542,8,0
11496543,29,0
11496544,28,0
11496545,49,23
11496546,96,47
11496547,7,0
11496548,27,0
11496549,58,23
11496550,8,0
11496551,28,0
11496552,29,0
11496553,62,23
11496554,7,0
11496555,45,23
11496556,66,23
11496557,58,23
11496558,144,69
11496559,8,0
11496560,30,0
11496561,58,23
11496562,67,24
11496563,124,46
11496564,86,23
11496565,7,0
11496566,30,0
11496567,246,46
11496568,88,47
11496569,129,47
11496570,7,0
11496571,155,70
11496572,107,46
11496573,7,0
11496574,58,23
11496575,53,23
11496576,8,0
11496577,26,0
11496578,26,0
11496579,26,0
11496580,91,46
11496581,266,70
11496582,7,0
11496583,27,0
11496584,85,46
11496585,54,23
11496586,7,0
11496587,72,23
11496588,44,8
11496589,8,0
11496590,79,23
11496591,73,46
11496592,107,46
11496593,95,46
11496594,8,0
11496595,64,23
11496596,99,46
11496597,205,46
11496598,82,47
11496599,52,23
11496600,8,0
11496601,10,0
11496602,11,0
11496603,139,69
11496604,58,23
11496605,108,47
11496606,7,0
11496607,94,46
11496608,48,23
11496609,90,47
11496610,7,0
11496611,110,47
11496612,8,0
11496613,11,0
11496614,122,46
11496615,50,23
11496616,8,0
11496617,142,47
11496618,8,0
11496619,12,0
11496620,62,26
11496621,45,23
11496622,7,0
11496623,46,23
11496624,7,0
11496625,120,47
11496626,118,49
11496627,59,23
11496628,7,0
11496629,11,0
11496630,12,0
11496631,73,23
11496632,7,0
11496633,12,0
11496634,74,31
11496635,45,23
11496636,7,0
11496637,12,0
11496638,148,70
11496639,7,0
11496640,65,23
11496641,68,23
11496642,7,0
11496643,59,24
11496644,116,46
11496645,8,0
